Gene,UniProt ID,Protein name,Protein ChEMBL ID,Drug ChEMBL ID,Drug name,Drug Mechanism ChEMBL,Activity type ChEMBL,Activity value ChEMBL,pChEMBL value,Max phase ChEMBL,Action type ChEMBL,Mechanism of Action ChEMBL
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3623279,,Нет,IC50,= 1.5 nM,8.82,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3623281,,Нет,IC50,= 4.1 nM,8.39,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3623282,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3623283,,Нет,IC50,= 1.5 nM,8.82,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3623284,,Нет,IC50,= 1.1 nM,8.96,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3623285,,Нет,IC50,= 2.7 nM,8.57,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3623286,,Нет,IC50,= 2.3 nM,8.64,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3623287,,Нет,IC50,= 4.4 nM,8.36,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3623291,,Нет,IC50,= 6.9 nM,8.16,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633142,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633143,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633151,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633152,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633141,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633349,,Нет,Kd,= 2.6 nM,8.59,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633940,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633929,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633774,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL4113919,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699581,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699588,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699595,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699611,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699615,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3674151,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699609,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3678949,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3678960,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL1643971,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3680374,,Нет,IC50,= 9.87 nM,8.01,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699584,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699607,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699617,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699596,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3674152,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699614,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3680373,,Нет,IC50,= 6.44 nM,8.19,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699586,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3678950,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699599,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699587,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699602,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699613,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3674150,,Нет,IC50,= 1.0 nM,9.00,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL2178351,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3678954,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699618,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3678952,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699622,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699600,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3678951,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL2178350,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699603,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3678948,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3674148,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3678946,,Нет,IC50,= 1.0 nM,9.00,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3699583,,Нет,IC50,= 5.5 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3678947,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3736183,,Нет,Ki,= 2.7 nM,8.57,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3734933,,Нет,Ki,= 4.3 nM,8.37,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3735474,,Нет,Ki,= 7.4 nM,8.13,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3734786,,Нет,Ki,= 9.5 nM,8.02,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3736121,,Нет,Ki,= 1.1 nM,8.96,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3734988,,Нет,Ki,= 2.5 nM,8.60,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3740144,,Нет,IC50,= 8.4 nM,8.08,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3741473,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3740910,,Нет,IC50,= 4.1 nM,8.39,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3741490,,Нет,IC50,= 1.0 nM,9.00,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3741026,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3741424,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL1336,SORAFENIB,Нет,IC50,= 2.96 nM,8.53,Approved,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3752204,,Нет,IC50,= 9.5 nM,8.02,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633146,,Нет,IC50,= 2.9 nM,8.54,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3752448,,Нет,IC50,= 10.0 nM,8.00,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3751976,,Нет,IC50,= 6.7 nM,8.17,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3753011,,Нет,IC50,= 1.6 nM,8.80,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633145,,Нет,IC50,= 0.5 nM,9.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3753235,,Нет,IC50,= 0.2 nM,9.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3752363,,Нет,IC50,= 1.3 nM,8.89,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3754803,,Нет,Kd,= 0.27 nM,9.57,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3754564,,Нет,Kd,= 1.2 nM,8.92,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758502,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759615,,Нет,Ki,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759499,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758283,,Нет,Ki,= 8.0 nM,8.10,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758602,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758700,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759135,,Нет,Ki,= 5.6 nM,8.25,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759096,,Нет,Ki,= 1.1 nM,8.96,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758739,,Нет,Ki,= 9.0 nM,8.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759356,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758939,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758471,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758951,,Нет,IC50,= 8.0 nM,8.10,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759780,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758868,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759961,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759199,,Нет,IC50,= 0.9 nM,9.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758800,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758376,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759369,,Нет,IC50,= 0.9 nM,9.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758278,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759480,,Нет,IC50,= 1.5 nM,8.82,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759478,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759359,,Нет,IC50,= 1.5 nM,8.82,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758990,,Нет,IC50,= 9.0 nM,8.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759725,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758770,,Нет,IC50,= 0.5 nM,9.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3760082,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759929,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758758,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758582,,Нет,IC50,= 0.5 nM,9.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3760071,,Нет,IC50,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759317,,Нет,IC50,= 0.4 nM,9.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759022,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758802,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758351,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759900,,Нет,IC50,= 6.0 nM,8.22,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759280,,Нет,IC50,= 5.0 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3759986,,Нет,IC50,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3758762,,Нет,IC50,= 7.0 nM,8.15,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3765815,,Нет,IC50,= 6.02 nM,8.22,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3765425,,Нет,IC50,= 5.71 nM,8.24,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3763405,,Нет,IC50,= 4.62 nM,8.34,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3763627,,Нет,IC50,= 5.4 nM,8.27,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3763796,,Нет,IC50,= 5.01 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3763757,,Нет,IC50,= 5.94 nM,8.23,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3764589,,Нет,IC50,= 2.92 nM,8.54,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3764312,,Нет,IC50,= 4.52 nM,8.35,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3765789,,Нет,IC50,= 3.11 nM,8.51,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3764603,,Нет,IC50,= 1.63 nM,8.79,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3765263,,Нет,IC50,= 1.12 nM,8.95,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3763360,,Нет,IC50,= 9.1 nM,8.04,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3763790,,Нет,IC50,= 3.6 nM,8.44,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3781993,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3787662,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3786962,,Нет,Ki,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3786858,,Нет,Ki,= 8.0 nM,8.10,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3786802,,Нет,Ki,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3787220,,Нет,Ki,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3786220,,Нет,Ki,= 8.0 nM,8.10,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3786523,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3787386,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3786812,,Нет,Ki,= 10.0 nM,8.00,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3786453,,Нет,IC50,= 7.6 nM,8.12,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3797606,,Нет,IC50,= 0.4 nM,9.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3798501,,Нет,IC50,= 0.7 nM,9.15,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3797963,,Нет,IC50,= 7.3 nM,8.14,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3799864,,Нет,IC50,= 1.8 nM,8.74,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3798887,,Нет,IC50,= 3.6 nM,8.44,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3800597,,Нет,IC50,= 5.8 nM,8.24,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3799138,,Нет,IC50,= 9.6 nM,8.02,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3799255,,Нет,IC50,= 4.4 nM,8.36,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3798128,,Нет,IC50,= 2.8 nM,8.55,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3799428,,Нет,IC50,= 3.7 nM,8.43,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3805859,,Нет,IC50,= 3.6 nM,8.44,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3805238,,Нет,IC50,= 9.7 nM,8.01,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3804868,,Нет,IC50,= 6.7 nM,8.17,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3805774,,Нет,IC50,= 4.4 nM,8.36,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3805039,,Нет,IC50,= 9.2 nM,8.04,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3806248,,Нет,IC50,= 2.0 nM,8.70,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3805461,,Нет,IC50,= 8.1 nM,8.09,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814884,,Нет,EC50,= 9.0 nM,8.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3813817,,Нет,EC50,= 8.0 nM,8.10,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3813947,,Нет,EC50,= 9.0 nM,8.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814714,,Нет,EC50,= 10.0 nM,8.00,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814219,,Нет,EC50,= 3.0 nM,8.52,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814825,,Нет,EC50,= 9.0 nM,8.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814376,,Нет,EC50,= 9.0 nM,8.05,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814959,,Нет,IC50,= 0.803 nM,9.10,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL2031296,,Нет,IC50,= 1.01 nM,9.00,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814447,,Нет,IC50,= 2.22 nM,8.65,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3815074,,Нет,IC50,= 2.04 nM,8.69,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814211,,Нет,IC50,= 0.854 nM,9.07,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814257,,Нет,IC50,= 0.662 nM,9.18,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3633928,,Нет,IC50,= 2.03 nM,8.69,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814846,,Нет,IC50,= 3.96 nM,8.40,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814320,,Нет,IC50,= 1.43 nM,8.85,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814882,,Нет,IC50,= 0.772 nM,9.11,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3815161,,Нет,IC50,= 2.92 nM,8.54,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814956,,Нет,IC50,= 1.06 nM,8.97,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814445,,Нет,IC50,= 2.25 nM,8.65,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814694,,Нет,IC50,= 3.7 nM,8.43,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3815163,,Нет,IC50,= 1.81 nM,8.74,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3813728,,Нет,IC50,= 2.26 nM,8.65,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814182,,Нет,IC50,= 9.05 nM,8.04,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814816,,Нет,IC50,= 5.06 nM,8.30,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3814812,,Нет,IC50,= 1.5 nM,8.82,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3818547,,Нет,IC50,= 1.06 nM,8.97,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3818115,,Нет,IC50,= 1.34 nM,8.87,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3818015,,Нет,IC50,= 0.47 nM,9.33,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3818563,,Нет,IC50,= 5.52 nM,8.26,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3818289,,Нет,IC50,= 4.54 nM,8.34,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3818364,,Нет,IC50,= 1.19 nM,8.92,,N/A,N/A
EGFR,P00533,Epidermal growth factor receptor,CHEMBL203,CHEMBL3818062,,Нет,IC50,= 1.98 nM,8.70,,N/A,N/A
